name,facet_label,url
Brystol At Wydler,Homes with < 1,"https://www.paradiserealtyfla.com/listings/development_name/Brystol-At-Wydler/Homes-with-<-1/4-Acre,1/4-to-1/2-Ac-Lot-dimensions/"
Brystol At Wydler,Homes with Lake View,https://www.paradiserealtyfla.com/listings/development_name/Brystol-At-Wydler/Homes-with-Lake-View/
Brystol At Wydler,Homes with Composition Roof,https://www.paradiserealtyfla.com/listings/development_name/Brystol-At-Wydler/Homes-with-Composition-Roof/
Brystol At Wydler,Homes with Common Areas Hoa fee includes,https://www.paradiserealtyfla.com/listings/development_name/Brystol-At-Wydler/Homes-with-Common-Areas-Hoa-fee-includes/
Brystol At Wydler,Homes with Shingle Roof,https://www.paradiserealtyfla.com/listings/development_name/Brystol-At-Wydler/Homes-with-Shingle-Roof/
Brystol At Wydler,Homes with Lake Front Waterfront Description,https://www.paradiserealtyfla.com/listings/development_name/Brystol-At-Wydler/Homes-with-Lake-Front-Waterfront-Description/
Brystol At Wydler, ,https://www.paradiserealtyfla.com/listings/development_name/Brystol-At-Wydler/-/
Brystol At Wydler,Homes for Sale,https://www.paradiserealtyfla.com/listings/development_name/Brystol-At-Wydler/Homes-for-Sale/
Huntington Walk,Homes with < 1,https://www.paradiserealtyfla.com/listings/development_name/Huntington-Walk/Homes-with-<-1/4-Acre-Lot-dimensions/
Huntington Walk,Homes with Maintenance Grounds Hoa fee includes,https://www.paradiserealtyfla.com/listings/development_name/Huntington-Walk/Homes-with-Maintenance-Grounds-Hoa-fee-includes/
Huntington Walk,Homes with Tile Roof,https://www.paradiserealtyfla.com/listings/development_name/Huntington-Walk/Homes-with-Tile-Roof/
Huntington Walk,Homes for Sale,https://www.paradiserealtyfla.com/listings/development_name/Huntington-Walk/Homes-for-Sale/
Willow Pointe,Homes with Common Areas Hoa fee includes,https://www.paradiserealtyfla.com/listings/development_name/Willow-Pointe/Homes-with-Common-Areas-Hoa-fee-includes/
Willow Pointe,Homes with Pool(s) Hoa fee includes,https://www.paradiserealtyfla.com/listings/development_name/Willow-Pointe/Homes-with-Pool(s)-Hoa-fee-includes/
Willow Pointe,Homes with < 1,"https://www.paradiserealtyfla.com/listings/development_name/Willow-Pointe/Homes-with-<-1/4-Acre,West-of-US-1-Lot-dimensions/"
Willow Pointe,Homes with Maintenance Grounds Hoa fee includes,https://www.paradiserealtyfla.com/listings/development_name/Willow-Pointe/Homes-with-Maintenance-Grounds-Hoa-fee-includes/
Willow Pointe,Homes with Composition Roof,https://www.paradiserealtyfla.com/listings/development_name/Willow-Pointe/Homes-with-Composition-Roof/
Willow Pointe,Homes with Shingle Roof,https://www.paradiserealtyfla.com/listings/development_name/Willow-Pointe/Homes-with-Shingle-Roof/
Willow Pointe,Homes for Sale,https://www.paradiserealtyfla.com/listings/development_name/Willow-Pointe/Homes-for-Sale/
